method,dataset,session,condition,alpha1_strength,events,K,M,T,empirical_nu_base,mean_events_per_actor_mark_per_sec,ring_size,hub_actor,true_ring,n_injected_events,hawkes_sampler_used,seed,heldout_frac,heldout_split_t,train_events,test_events,heldout_loglik,heldout_nll_per_event,heldout_metric_type,field_auc,precision,recall,f1,hub_correct,loglik_final,beta0_hat,beta1_hat,beta_gap_hat,eta_on_hat,eta_off_hat,active_mean,gate_gini,gate_effective_support,proposed_lr,proposed_lambda_g,proposed_lambda_h,proposed_lambda_e,proposed_lambda_0,proposed_n_inner_steps,proposed_stability_target,proposed_eta_prior_weight_s,proposed_eta_prior_weight_pi,proposed_eta_off_floor,proposed_eta_pi1_target,proposed_eta_beta_prior_kappa,proposed_eta_beta_prior_target,proposed_eta_gamma_prior_shape,proposed_eta_gamma_prior_rate,proposed_eta_gamma_prior_weight,proposed_pi1_init,g0_hat,h0_hat,sender0_score,receiver0_score,member0_score,g1_hat,h1_hat,sender1_score,receiver1_score,member1_score,g2_hat,h2_hat,sender2_score,receiver2_score,member2_score,g3_hat,h3_hat,sender3_score,receiver3_score,member3_score,g4_hat,h4_hat,sender4_score,receiver4_score,member4_score,g5_hat,h5_hat,sender5_score,receiver5_score,member5_score,g6_hat,h6_hat,sender6_score,receiver6_score,member6_score,g7_hat,h7_hat,sender7_score,receiver7_score,member7_score,g8_hat,h8_hat,sender8_score,receiver8_score,member8_score,g9_hat,h9_hat,sender9_score,receiver9_score,member9_score,g10_hat,h10_hat,sender10_score,receiver10_score,member10_score,g11_hat,h11_hat,sender11_score,receiver11_score,member11_score,g12_hat,h12_hat,sender12_score,receiver12_score,member12_score,g13_hat,h13_hat,sender13_score,receiver13_score,member13_score,g14_hat,h14_hat,sender14_score,receiver14_score,member14_score,g15_hat,h15_hat,sender15_score,receiver15_score,member15_score,g16_hat,h16_hat,sender16_score,receiver16_score,member16_score,g17_hat,h17_hat,sender17_score,receiver17_score,member17_score,g18_hat,h18_hat,sender18_score,receiver18_score,member18_score,g19_hat,h19_hat,sender19_score,receiver19_score,member19_score
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,4,0.2,95.9706666666665,5388,870,-913.7984114526175,1.0503430016696753,latent_ctmc_marginal_interval_loglik,,,,,,-1372.994693633022,0.005000004608,0.49999996928,0.494999964672,0.02142353196601649,0.032046601281981835,0.3567943311133483,0.14144378727669626,18.716213606274213,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.08063617895392891,0.0005700090438409188,0.08552705270944258,0.0008072423155407602,0.4550831739497702,0.10084752821575452,0.040834028734747854,0.1041534368997016,0.05725597124825421,0.5541927979573685,0.11304065613241301,0.1622724083542615,0.10722592423487663,0.2261553576706709,0.6997729704701076,0.12228411056208124,0.1991507170106222,0.11287494449065495,0.2762861231104121,0.854888263802189,0.10237059695273382,0.0027162245664639783,0.10843295743756912,0.003805756731406689,0.5769638128311332,0.0003590183729265961,0.20724235756101356,0.0003293942236084022,0.3050255612909991,0.9438142226315938,0.1043130896697647,0.0015173907729319697,0.11057148760994431,0.0021239753301982383,0.5883427750144566,0.16530630724916562,0.23807268581720661,0.14812326644300583,0.32318389994220514,1.0,0.1173317679245156,0.04772962035649683,0.12061753327418423,0.06637911805748015,0.6417970471037587,0.09298172224037576,0.056987481230123045,0.094991487347066,0.08021629607183225,0.5054427364283482,0.11479198633619803,0.21802198996420533,0.1044664032338748,0.3036000866922068,0.9394034998231641,0.13424137411128712,0.14643820593727297,0.12881278079183867,0.20194498163902272,0.6854033580134576,0.07494772697134272,0.0014841113169574678,0.0794513079120176,0.0021076171167686577,0.42275458154621487,0.0995758003559675,0.000285703523489095,0.1056421760754617,0.00040085223659374464,0.562114269910692,0.18240473063035106,0.04447926138042939,0.18793718951886063,0.059852955234577475,1.0,0.1081249454248082,0.014489023803052326,0.11364587667867437,0.020243077144289776,0.604701373738854,0.10644168331605007,0.14552731901189828,0.10220728712021851,0.20349043773821143,0.6296428682697423,0.10795459020024217,0.0012200069594411334,0.11446015580297238,0.001704654760583894,0.609034093230843,0.10018668772988606,0.001291303211105476,0.10621477507631219,0.0018111855807055053,0.5651610271933587,0.09560368815259238,0.0004981250971436378,0.10140997751336572,0.0007002644816906312,0.539595051798881
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,1,0.2,95.99105333333318,8484,889,-1100.0540702900307,1.2374061533071212,latent_ctmc_marginal_interval_loglik,,,,,,1476.8498384048828,0.3535533595094066,0.49999996928,0.14644660977059343,0.07379435452918404,0.34485206065883905,0.20184570210162742,0.17654035112634392,18.243071006191133,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.055603556007597255,0.0007551466387089757,0.045103862633796926,0.0008903949232426313,0.3725169023172187,0.1496072703709052,0.0034328922631398657,0.1210787010018367,0.0038239953056858314,1.0,0.0005194790217536325,0.0846159068371529,0.00039117642575799675,0.10300565982134283,0.3229824634556189,0.0026735295833930956,0.09144604792880939,0.0020007835878335647,0.11117931608047146,0.3486116146944114,0.1113561679082692,0.22831840652085061,0.07276501551451392,0.26038712012843823,0.8164645870631225,0.11062992934344573,0.006888763789223046,0.08927426442916904,0.00785976580164137,0.7373242667000103,0.13241282045348116,0.06233784818455862,0.10176037872233114,0.07018415345176048,0.840448219879626,0.004955417894188982,0.1517039153930591,0.0035013266293700065,0.18420311764237762,0.577583569830335,0.10251486592046394,0.0005751360908839828,0.0831770242375008,0.0006594713961979677,0.686966605598445,0.14460529734878708,0.005381756486355882,0.11683222338390269,0.006013728087668913,0.9649279552654798,0.055356008575020946,0.006141853239968021,0.04469664772808655,0.00724276336890092,0.36915367738714444,0.0793627390765012,0.03176199491593178,0.06266886910822574,0.03692780192552261,0.51758788779271,0.12263907385064253,0.2815592108804027,0.075608748341052,0.3189202866288029,1.0,0.11177295325473234,0.007076516388568337,0.09018361175557481,0.008068781214137868,0.7448346489462814,0.07798100670591634,0.021263049961522007,0.06215010872196617,0.024741711937163225,0.5133033985971107,0.09491860794801306,0.001076797299716187,0.07697847805713211,0.0012403600448832495,0.6357722491255038,0.11200165414541874,0.0013697091571481515,0.09080430125343045,0.0015614972527007137,0.7499609799419057,0.08232251486572514,0.18366472733308542,0.05634131933149878,0.21316170784831365,0.6683855395389645,0.09080432702700199,0.0007543553940301586,0.07365288093410223,0.0008710795685616014,0.6083058401244738,0.11468628062350644,0.0009169474173567969,0.09301668379278082,0.001043693162048262,0.7682332484833134
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,2,0.2,95.99105333333318,8484,889,-1081.8797643987657,1.2169626146217838,latent_ctmc_marginal_interval_loglik,,,,,,1475.6774169027603,0.3535533595094066,0.49999996928,0.14644660977059343,0.06796900928762127,0.3435996576144435,0.1904238961779432,0.18381031309414975,18.118831789243824,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.05872055441896827,0.0005867762663810728,0.04689402030776922,0.0007045287721883097,0.3909521608645299,0.15043372179899883,0.002414214754223738,0.1199482315280478,0.002745174484118188,1.0,0.0005477812474606891,0.07774257154764848,0.0004081468606581829,0.09647969494442872,0.2677362199174156,0.012535705127500421,0.08888041341874903,0.009244736637040138,0.10956229556757165,0.30404112365438346,0.10144872214185086,0.22093969299642296,0.065520080329694,0.2587324731826593,0.7179961999227844,0.127539144066052,0.008690160589199795,0.10114309438923703,0.01001959063818674,0.8432228895812147,0.1310947693066793,0.07155953211039473,0.09824338579413852,0.0823317213856549,0.8190482222421597,0.01105217523039112,0.15228961043379952,0.0076634338810604085,0.18788273127391425,0.5213844455873476,0.10365952817376026,0.0005135053177745435,0.08279021274998145,0.0006005636064355668,0.6902162015671103,0.1451371826593312,0.011048015819300256,0.11486223048650591,0.012603251851395483,0.9575983657553749,0.06616408407164642,0.005530338770531739,0.05261392478691577,0.006611617717666258,0.4386386036430468,0.0839732210602118,0.032605913609505384,0.06519756599163574,0.03857929518023824,0.5435475384761336,0.10741966059516021,0.30881285310122886,0.06283543815959312,0.36035354116147716,1.0,0.11310148238756733,0.0020063801465231667,0.09020922148890324,0.002333383637707177,0.7520679574822192,0.07934709517860997,0.0048658866501137075,0.06312347160400915,0.005772759742811369,0.5262559589238198,0.0957714762767114,0.0009305366850213773,0.07645332230856346,0.0010933881028775403,0.6373859900609388,0.11167322487942555,0.0021625695216200233,0.08905156991641422,0.002517175371505352,0.7424166974532764,0.08375835261551795,0.15855040296830697,0.057719831033343785,0.18761801137899117,0.5206498339776773,0.0915744454816734,0.0008536676198286659,0.07311581040792603,0.0010055435552559036,0.6095613872458734,0.11597996052939685,0.0017458278232501965,0.09253592297956979,0.002026910085923659,0.7714655047492874
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,5,0.2,95.99105333333318,8484,889,-1088.6636983697658,1.224593586467678,latent_ctmc_marginal_interval_loglik,,,,,,1469.3005880113546,0.3535533595094066,0.49999996928,0.14644660977059343,0.07549339315669067,0.32793419227298903,0.21492744412491707,0.17074681192812635,18.346566213645087,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.05500463152152811,0.0005662862582815318,0.044998227325484544,0.0006596178592586634,0.37363020981785855,0.1474908386580475,0.0027005793375290354,0.1204351953965949,0.0029725055913238864,1.0,0.0005544493213725122,0.08808259459870552,0.00041992870816213724,0.10592426528147719,0.34020508502366437,0.0013053989848813168,0.09741440939253708,0.0009802123482745854,0.11709989681873076,0.37609871777364146,0.1098040255299311,0.2211519014649485,0.07303212437910009,0.24920339814959455,0.8003856626277142,0.1100195723740202,0.005591473672948697,0.08961399164325615,0.006299863782550811,0.7440847448966719,0.13074039909480265,0.052022937513672214,0.10228221567976355,0.057866412620534546,0.8492718041677657,0.008122043644505677,0.1474835963062369,0.005817138297960746,0.17658392489998337,0.5671481319674198,0.10278420716511391,0.000623466081079575,0.0840698280454583,0.0007055842383033597,0.6980503312890812,0.1408529339424845,0.009356219248692739,0.11435814015505,0.010341762148195868,0.9495408694980477,0.05604931555676125,0.0044719803489725405,0.04569575494248209,0.005205824970069219,0.3794219355231275,0.07877892654767782,0.026076979715070912,0.06305035247546834,0.02994584810869089,0.5235209879291729,0.11599045021958707,0.27735882300001224,0.0726262844830894,0.3113541506121497,1.0,0.10798081728912934,0.04423020302284243,0.08507002160283948,0.049894735369280886,0.7063551590770674,0.07670213101699855,0.014821781462371886,0.0619846505733059,0.017042184062452934,0.5146722299008153,0.09598452496977761,0.0007600489699372283,0.07850198850809363,0.0008637133103831549,0.6518193311314471,0.10926974390859209,0.004327108208074622,0.0891132815865999,0.00487754639001877,0.7399272388204172,0.08221320353966462,0.18234277990667333,0.0568951280916496,0.2089590924821823,0.6711299402026609,0.0912403342050116,0.0007789940634089251,0.07462761596691049,0.000887817632023002,0.619649561086862,0.11460042160413836,0.0005682957818857093,0.09375455153787397,0.0006384874202139687,0.7784647272679621
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,7,0.2,95.99105333333318,8484,889,-1080.7501803199725,1.2156919913610489,latent_ctmc_marginal_interval_loglik,,,,,,1475.0568263590856,0.3535533595094066,0.49999996928,0.14644660977059343,0.0770603211405838,0.37792388084933676,0.1961522821969421,0.183683037263922,18.122334979048325,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.05744401665553765,0.0006862008190153696,0.04651795038461472,0.0008103584715060416,0.38174828557439155,0.1508479341344921,0.00361987437031092,0.12185503417421302,0.004040482292839188,1.0,0.0006331902785053461,0.07634586850054136,0.0004795739453312721,0.0931672194782169,0.2912702509239305,0.0013575650488080683,0.08427554844467193,0.0010207818775305423,0.1028026798858665,0.321393753443611,0.09716244754661432,0.2483124443986606,0.06200957435305957,0.28640635459232117,0.8953970209212706,0.10963758599594003,0.008668231806614442,0.08818020534883855,0.009923089741726043,0.7236484396924429,0.13354743699526228,0.08099097122383571,0.10071364147615965,0.09137383036678422,0.8265037399453841,0.005881127446913285,0.1574909064024389,0.0041233058312920194,0.1916208997442783,0.599067653444727,0.10233196239109296,0.0005054124305473385,0.08288040557929985,0.000581155869869011,0.6801557780600829,0.1463219635680602,0.008090121948809582,0.11774180213033286,0.009055682413696909,0.9662448739048436,0.05696663445867785,0.009194407950971335,0.045798645449915604,0.01086092151216649,0.3758453293315601,0.08030354841787898,0.03974537787358171,0.0628579306825243,0.04630722977344487,0.515841886291361,0.12607786245657038,0.28222136008038956,0.07750219383028407,0.3198652082822866,1.0,0.11496063034648957,0.0007859697453093642,0.09309266779893995,0.000896862891404837,0.7639624282230946,0.08213649017667507,0.005849171711471672,0.06622290658561442,0.006807669623585829,0.5434564688639554,0.09508100610665798,0.0010044702121189669,0.07698369759833237,0.001160090819807666,0.6317646055416205,0.11378388994919604,0.0017763127287832993,0.09205975678442448,0.0020283089525695067,0.755485872276799,0.08344148815912673,0.15542905618138755,0.0586246070571494,0.18075296347367464,0.5650910408304145,0.09033918132679487,0.0015794891907390859,0.07310237812349663,0.001829251099498127,0.5999126635915922,0.11295123188449446,0.0024571099857939264,0.0913303529359315,0.002807152661741892,0.7495000395745558
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,3,0.2,95.99105333333318,8484,889,-1154.169068257593,1.2982779170501608,latent_ctmc_marginal_interval_loglik,,,,,,1467.8782908483427,0.005000004608,0.49999996928,0.494999964672,0.059700048135815684,0.2789219468451054,0.20661269209820876,0.18441856906650722,18.06507056619977,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.055244910431577504,0.0005820875603486421,0.04838583278325742,0.000732290187711934,0.3328231963387374,0.1509766495144546,0.0015899670814910598,0.13212581008496627,0.00189476656993919,0.9088307858274506,0.0004263760946360978,0.09890973465760539,0.0003443724609596062,0.12819771281633052,0.33501045762282095,0.032178909542718764,0.09771923532820867,0.02601561512062107,0.12450204850364736,0.3253528267227586,0.1334350871030752,0.18888760606539176,0.09945048014688629,0.2273851284114346,0.6840726877261062,0.1663876581416992,0.0035784501919264066,0.14537998948249922,0.004225885972860048,1.0,0.12566384697450778,0.04540265158894538,0.10615480752100208,0.054902469531733306,0.730188576150509,0.006878373929762533,0.1617544843753355,0.00525582879804734,0.20891968572691397,0.5459557583688314,0.10807089388903066,0.0005515328342396708,0.09465165641792501,0.0006736063754156893,0.6510638551760188,0.1424273729704048,0.005667113370927087,0.12423849056077317,0.006787206403896282,0.8545776554463773,0.066380057028229,0.00264585556864317,0.058043387458555994,0.0033082531286309893,0.3992529347757535,0.08468091810240871,0.03508035382822329,0.07214068450493663,0.04341775579224705,0.4962215553992793,0.11908836952326923,0.3152695385716029,0.07832515117107886,0.38266779409216173,1.0,0.10543944172034982,0.08656513722368397,0.08606112509692875,0.10589493965688207,0.5919736643486877,0.07129803527085585,0.021811688238095116,0.06139495943318749,0.027196367043871413,0.4223068088787982,0.09717135033293356,0.0014735737167120282,0.08504508821588472,0.0018110089059248913,0.5849848285077941,0.10363599318837569,0.0055207867806484155,0.09041172793477913,0.0067605811291965925,0.62189939796125,0.0891382148428328,0.1876933079570689,0.06650781808982964,0.23171988807845656,0.6055379931519639,0.09271850235384008,0.0009732401277131969,0.08118168712740206,0.0011990355186731012,0.5584103246697144,0.11898562995582468,0.0024527910577669667,0.10405935761630003,0.002977446179893521,0.7157749700403345
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,4,0.2,95.99105333333318,8484,889,-1149.536527579392,1.2930669601567963,latent_ctmc_marginal_interval_loglik,,,,,,1471.0157805530696,0.005000004608,0.49999996928,0.494999964672,0.058592380407929426,0.27942819145834835,0.20478168057342297,0.1810653876060584,18.10207521035967,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.057592598018051805,0.0005811894529677228,0.0507313513684988,0.000735761834583316,0.33960340814717876,0.15105909571116935,0.0015951313747141265,0.13296153888407208,0.0019160500531391754,0.8900648324846836,0.00045109262690774707,0.10146307039208857,0.0003658095855115403,0.13246614304331306,0.33953696119500937,0.03384281671377151,0.10000907006052179,0.02747980991964163,0.1282592045905058,0.3287537447037316,0.12994808662207213,0.18932153404905228,0.09747495689842517,0.2301722532709896,0.652512237083033,0.17004503629384696,0.004104800228782738,0.14938410555206394,0.004876561798067507,1.0,0.12605694668027595,0.045548352838483464,0.10711089337212545,0.05550228461467608,0.7170166663734834,0.00865614993429414,0.16444345881180628,0.0066419074849268425,0.21375846138206384,0.5479052740567472,0.10850423755833163,0.000554174540093002,0.09558295094548064,0.0006819868332539061,0.6398468604959293,0.1428397612554908,0.005811931982573463,0.12531365210312284,0.007014225651150842,0.8388687112327893,0.06985142763376212,0.0027595507231261613,0.06143063610373871,0.003470017341749121,0.41122605297742776,0.08563881633903216,0.036450154255725585,0.07330825976825969,0.04543670485020625,0.4907366784260057,0.11698198637590561,0.31852858941000045,0.0772703760582604,0.3901376232416493,1.0,0.10526933771460417,0.08702646503547201,0.08642645479191903,0.10729965867695752,0.5785518778756374,0.07212194164374101,0.021073094820875656,0.0625118388187902,0.026464655253136127,0.4184637889537942,0.0984415780382886,0.0012498852886529213,0.08667247180421332,0.0015469393765571422,0.58019875330047,0.10483549015099065,0.004620826663635946,0.0920549401532834,0.005698681603036879,0.6162298178449785,0.08945419851586175,0.18258871652422876,0.06751680664012213,0.22711855707895387,0.582149845461784,0.09340847315200904,0.0009258409504537538,0.08225839830636861,0.0011490482278709085,0.5506502716763236,0.1189857242807088,0.002799055967345518,0.10463198361550004,0.0034243234524641572,0.7004224661574406
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_0000_market_stress,real_crypto_window_sweep,,9373,20,2,119.98881666666647,1.9528903318628754,1.9528903318628754,4,0,"[0, 1, 2, 3]",0,False,6,0.2,95.99105333333318,8484,889,-1152.319695260351,1.296197632463837,latent_ctmc_marginal_interval_loglik,,,,,,1466.7065323165716,0.005000004608,0.49999996928,0.494999964672,0.05919881383118549,0.276146438430094,0.20686277355310287,0.18438854705951546,18.06505146926544,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.05502159536247457,0.0005857212550865844,0.047997727260961257,0.0007333176970162796,0.33363486482422444,0.15026736920207734,0.0016597319723605777,0.13097232376208065,0.001968348334709227,0.9103958880489962,0.00041114189366878753,0.09872872317466394,0.0003306713629631045,0.1273412067200805,0.3372448275105808,0.03245871181202991,0.09710442724208132,0.026142746085861052,0.1230904744979156,0.32598737603842026,0.13173935159902717,0.18885357861738417,0.0977276268075357,0.22639867001844122,0.6793101552965372,0.16527349546054043,0.0032301982379156443,0.14386304406839753,0.0037971881720767044,1.0,0.12488905102022585,0.04492014278778449,0.1051092557325062,0.05406181073257382,0.7306202674436221,0.006371713036617147,0.16103506737762907,0.0048496003845387645,0.207039374667067,0.5483139354174434,0.10791314568162129,0.0005543137303695915,0.09414233023603288,0.0006736669509549566,0.6543885599367293,0.14177700186542852,0.006321624639134349,0.12311002006400526,0.007534243391785428,0.8557445788890331,0.06452433203040778,0.0025882661953300005,0.05619502527110658,0.0032233941766123,0.3906147380309115,0.08438571281224692,0.034857016275946354,0.07160165922663023,0.04293113297763227,0.4977071053257311,0.11859374765729132,0.31260398240008436,0.0777959741798418,0.37759276446155504,1.0,0.1049410229994319,0.08788605511624098,0.0851860888200886,0.1069878187101184,0.5921332290145908,0.07091308166087168,0.02210468289549679,0.06080250620738867,0.027430679712570422,0.42264159361511233,0.09759118683362439,0.0013124054208798503,0.08507670511372664,0.0016043698975690963,0.5913728968037003,0.10338800271433862,0.005179731328243814,0.08985932676195085,0.006311222713734565,0.6246171651923935,0.08933738595546718,0.18595321595801279,0.06645166379846595,0.22838343294695201,0.6048405966481518,0.09261768876906465,0.001090367505980871,0.0807561442987336,0.0013366744848289753,0.5613404388992304,0.11881685001529836,0.0024981726698056804,0.103486519175777,0.0030171673543985824,0.7193405356178608
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_1600_peak,real_crypto_window_sweep,,61817,20,2,119.99771666666629,12.87878672135849,12.87878672135849,4,0,"[0, 1, 2, 3]",0,False,2,0.2,95.99817333333304,52439,9378,19141.05472478216,-2.04105936497997,latent_ctmc_marginal_interval_loglik,,,,,,124137.67142899022,0.35354950510987415,0.49999616,0.14644665489012587,1.5436186836957768,2.6169446451020617,0.40335555296543296,0.09411064429506166,19.398467683338016,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.0007947566840565854,0.16849681076347445,0.0006368283796899767,0.16466676019554394,1.0,0.0842018615887066,0.07402974627394063,0.07298403921349009,0.06806514475749686,0.8312086901196468,0.007439046498045111,0.10057697459305426,0.00631122887383053,0.0978280384532867,0.5940970620732116,0.005362306739717024,0.11662245160940532,0.004489750633458247,0.11360381193367196,0.689901300048449,0.0069790901696338845,0.076692971563694,0.006036519948271481,0.07461978143074854,0.45315631000535006,0.0801930797365501,0.0859241620746553,0.06885077387042327,0.07924356878720026,0.7841353010779989,0.07898607345989096,0.05308964711550074,0.06961049083168556,0.04900569718950841,0.792787649550866,0.04828576128923276,0.10835200465040959,0.04070438127527418,0.10232203945096419,0.6213885506064213,0.0918916088516745,0.02740179613763844,0.08261938188690086,0.025048633359934385,0.9409447454096554,0.09259604462759818,0.0460242195908498,0.082057841358042,0.04204912168265907,0.9345494105875237,0.07991782468272951,0.06851820164173261,0.06957611432859716,0.06320242168169307,0.7923961386340829,0.09442889515059721,0.02112986299789816,0.08531222315898929,0.019278617157686292,0.9716132736330019,0.09148091468878039,0.05293050236291562,0.08063271445393021,0.04839824893431284,0.9183187678334832,0.09649868131163694,0.011817312848077544,0.08780471147743238,0.010764507280495711,1.0,0.08532779302750987,0.08249689915872395,0.07346052694827995,0.07578696577057112,0.8366353662828312,0.08858291363050129,0.08127561522579704,0.07633808687727747,0.07448180567063567,0.8694076387563546,0.09455498029385817,0.04643674849401247,0.0837674911840046,0.04236316831562424,0.954020459432118,0.09540541829186514,0.025227113028166402,0.08592432221482717,0.022999030426619438,0.9785844149936247,0.09217020440246454,0.04418683675670421,0.0817979402884424,0.04038389304320244,0.931589420568464,0.09559147780138336,0.03330722394001828,0.08555729041632737,0.030361402097319024,0.9744043226919248
Proposed,binance_vision,ftx_k20_q99_minutes_nov08_1600_peak,real_crypto_window_sweep,,61817,20,2,119.99771666666629,12.87878672135849,12.87878672135849,4,0,"[0, 1, 2, 3]",0,False,5,0.2,95.99817333333304,52439,9378,19164.985004812417,-2.0436111116242714,latent_ctmc_marginal_interval_loglik,,,,,,124093.12639880828,0.35355261349659384,0.499999232,0.14644661850340618,0.29798558485579824,0.5247846387938097,0.391600187875667,0.0981892838775702,19.339946578636162,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.00039555451464787716,0.17226056660844233,0.00030213825187252184,0.16441955922356202,1.0,0.08192339546816868,0.06761362560404988,0.06852045875205233,0.06071448802567013,0.819855090672846,0.0034541032051587516,0.10575317820317166,0.002797610992021677,0.1007180625856872,0.6125674041537869,0.0025310825736335456,0.11884445884597253,0.0020269606258653287,0.1132647326974652,0.6888762701489707,0.004210177163619633,0.07270093683279713,0.00350634617736448,0.06920006625328137,0.4208749043001005,0.077703908475311,0.08541754771532353,0.06403065841273284,0.0769555258009788,0.7661341184065081,0.07737655398629406,0.04657848360081786,0.0658421122213565,0.04197316281355107,0.7878083694778983,0.04320685498524522,0.10616326900431142,0.03498371287290355,0.09818144590638501,0.5971396977952438,0.09103362718241098,0.029737188890835778,0.07852488841066298,0.02651609007375257,0.9395592306373887,0.0918591006664766,0.037024040740828684,0.07877421790317753,0.032992445404745524,0.9425424864038543,0.07748874180264702,0.07132560275793325,0.06461044157453479,0.06426766351988894,0.7730712899512839,0.0933547451023397,0.034667434338309905,0.08021284446815914,0.030857015028987102,0.9597558170551475,0.09065020334831093,0.04027464230674118,0.07753531171591432,0.03592282533428883,0.9277188328120225,0.09589530664055088,0.036254774308993286,0.08229263366430392,0.032203933232947235,0.9846407315907585,0.0833224837113758,0.08305888037458198,0.06879672177576697,0.07450715010345595,0.8231606092067589,0.08786883475875237,0.05102997415471851,0.07450099601159733,0.04561273487392412,0.8914128999242289,0.09418057965469237,0.025973830747763743,0.08149257014608378,0.023103166172045272,0.9750678805004298,0.09425005173574857,0.06026927673297929,0.07930696467295392,0.053606273835394305,0.9489168621625048,0.09175914367005303,0.024587083567788444,0.07948047667716229,0.021910740725172698,0.9509929530488463,0.09497467734010356,0.004710494766404418,0.0835763045586731,0.004187288273976004,1.0
